eco_weights_choice,WUE_flood_choice,WUE_spray_choice,adoption_choice,climate_choice,eco_min_separation_choice,eco_min_duration_choice,eco_ctf_choice,AWD_surface_choice,AWD_gw_choice,crop_price_choice,timing_col,duration_col,dry_col,gwlevel_col,sw_uncertainty_choice,gw_uncertainty_choice,crop_trend,cj_options,profit_mean,profit_std,surface_index,gw_index,gwlevel_mean,gwlevel_min
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,50%,80%,down,oppandforcefix,1626387.4266516215,1179731.3641868851,1.7849333333333335,191.79588483714136,-9.7481959245032481,-10.407652715128416
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,50%,80%,up,byrain,2361358.1144376895,1991385.4874677313,1.9066000000000003,261.36669054727508,-7.8431902916956444,-8.3338468577541249
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,50%,80%,up,constant1,2481177.1417442895,2103409.0119637195,1.8521333333333334,242.2653673827204,-8.3662276182168576,-8.8904028424398636
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,50%,80%,up,forcefix,2489425.6032688189,2093969.3945118138,1.8521333333333334,236.84793774757344,-8.5145690649623909,-8.9933417722617506
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,50%,80%,up,oppandforcefix,2613354.1413884605,2152549.2233747682,1.7849333333333335,191.79588483714136,-9.7481959245032481,-10.407652715128416
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,50%,120%,down,byrain,1467105.1643398523,1113145.0433856125,1.9066000000000003,118.15003582091268,-11.764785437543464,-12.500770286631187
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,50%,120%,down,constant1,1538874.4171805449,1162161.1275222565,1.8521333333333334,89.498051074080578,-12.549341427325285,-13.335604263659794
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,50%,120%,down,forcefix,1547072.7980044412,1173908.9810441928,1.8521333333333334,81.371906621360239,-12.771853597443586,-13.490012658392624
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,50%,120%,down,oppandforcefix,1626387.4266516215,1179731.3641868851,1.7849333333333335,36.191374649526239,-14.622293886754873,-15.611479072692623
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,50%,120%,up,byrain,2361358.1144376895,1991385.4874677313,1.9066000000000003,118.15003582091268,-11.764785437543464,-12.500770286631187
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,50%,120%,up,constant1,2481177.1417442895,2103409.0119637195,1.8521333333333334,89.498051074080578,-12.549341427325285,-13.335604263659794
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,50%,120%,up,forcefix,2489425.6032688189,2093969.3945118138,1.8521333333333334,81.371906621360239,-12.771853597443586,-13.490012658392624
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,50%,120%,up,oppandforcefix,2613354.1413884605,2152549.2233747682,1.7849333333333335,36.191374649526239,-14.622293886754873,-15.611479072692623
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,150%,80%,down,byrain,1467105.1643398523,1113145.0433856125,3.567200000000001,261.36669054727508,-7.8431902916956444,-8.3338468577541249
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,150%,80%,down,constant1,1538874.4171805449,1162161.1275222565,3.5680000000000005,242.2653673827204,-8.3662276182168576,-8.8904028424398636
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,150%,80%,down,forcefix,1547072.7980044412,1173908.9810441928,3.5290666666666675,236.84793774757344,-8.5145690649623909,-8.9933417722617506
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,150%,80%,down,oppandforcefix,1626387.4266516215,1179731.3641868851,3.5123333333333342,191.79588483714136,-9.7481959245032481,-10.407652715128416
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,150%,80%,up,byrain,2361358.1144376895,1991385.4874677313,3.567200000000001,261.36669054727508,-7.8431902916956444,-8.3338468577541249
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,150%,80%,up,constant1,2481177.1417442895,2103409.0119637195,3.5680000000000005,242.2653673827204,-8.3662276182168576,-8.8904028424398636
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,150%,80%,up,forcefix,2489425.6032688189,2093969.3945118138,3.5290666666666675,236.84793774757344,-8.5145690649623909,-8.9933417722617506
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,150%,80%,up,oppandforcefix,2613354.1413884605,2152549.2233747682,3.5123333333333342,191.79588483714136,-9.7481959245032481,-10.407652715128416
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,150%,120%,down,byrain,1467105.1643398523,1113145.0433856125,3.567200000000001,118.15003582091268,-11.764785437543464,-12.500770286631187
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,150%,120%,down,constant1,1538874.4171805449,1162161.1275222565,3.5680000000000005,89.498051074080578,-12.549341427325285,-13.335604263659794
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,150%,120%,down,forcefix,1547072.7980044412,1173908.9810441928,3.5290666666666675,81.371906621360239,-12.771853597443586,-13.490012658392624
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,150%,120%,down,oppandforcefix,1626387.4266516215,1179731.3641868851,3.5123333333333342,36.191374649526239,-14.622293886754873,-15.611479072692623
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,150%,120%,up,byrain,2361358.1144376895,1991385.4874677313,3.567200000000001,118.15003582091268,-11.764785437543464,-12.500770286631187
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,150%,120%,up,constant1,2481177.1417442895,2103409.0119637195,3.5680000000000005,89.498051074080578,-12.549341427325285,-13.335604263659794
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,150%,120%,up,forcefix,2489425.6032688189,2093969.3945118138,3.5290666666666675,81.371906621360239,-12.771853597443586,-13.490012658392624
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Roberts,Roberts,F2,150%,120%,up,oppandforcefix,2613354.1413884605,2152549.2233747682,3.5123333333333342,36.191374649526239,-14.622293886754873,-15.611479072692623
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,50%,80%,down,byrain,1467105.1643398523,1113145.0433856125,2.2351000000000001,216.86670078182155,-7.8431902916956444,-8.3338468577541249
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,50%,80%,down,constant1,1538874.4171805449,1162161.1275222565,2.162633333333333,189.57909626102906,-8.3662276182168576,-8.8904028424398636
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,50%,80%,down,forcefix,1547072.7980044412,1173908.9810441928,2.162633333333333,181.83991106796208,-8.5145690649623909,-8.9933417722617506
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,50%,80%,down,oppandforcefix,1626387.4266516215,1179731.3641868851,2.0909333333333331,117.84205614556947,-9.7481959245032481,-10.407652715128416
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,50%,80%,up,byrain,2361358.1144376895,1991385.4874677313,2.2351000000000001,216.86670078182155,-7.8431902916956444,-8.3338468577541249
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,50%,80%,up,constant1,2481177.1417442895,2103409.0119637195,2.162633333333333,189.57909626102906,-8.3662276182168576,-8.8904028424398636
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,50%,80%,up,forcefix,2489425.6032688189,2093969.3945118138,2.162633333333333,181.83991106796208,-8.5145690649623909,-8.9933417722617506
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,50%,80%,up,oppandforcefix,2613354.1413884605,2152549.2233747682,2.0909333333333331,117.84205614556947,-9.7481959245032481,-10.407652715128416
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,50%,120%,down,byrain,1467105.1643398523,1113145.0433856125,2.2351000000000001,22.457206766395995,-11.764785437543464,-12.500770286631187
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,50%,120%,down,constant1,1538874.4171805449,1162161.1275222565,2.162633333333333,10.742080171397145,-12.549341427325285,-13.335604263659794
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,50%,120%,down,forcefix,1547072.7980044412,1173908.9810441928,2.162633333333333,9.8199361262215135,-12.771853597443586,-13.490012658392624
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,50%,120%,down,oppandforcefix,1626387.4266516215,1179731.3641868851,2.0909333333333331,0.0,-14.622293886754873,-15.611479072692623
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,50%,120%,up,byrain,2361358.1144376895,1991385.4874677313,2.2351000000000001,22.457206766395995,-11.764785437543464,-12.500770286631187
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,50%,120%,up,constant1,2481177.1417442895,2103409.0119637195,2.162633333333333,10.742080171397145,-12.549341427325285,-13.335604263659794
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,50%,120%,up,forcefix,2489425.6032688189,2093969.3945118138,2.162633333333333,9.8199361262215135,-12.771853597443586,-13.490012658392624
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,50%,120%,up,oppandforcefix,2613354.1413884605,2152549.2233747682,2.0909333333333331,0.0,-14.622293886754873,-15.611479072692623
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,150%,80%,down,byrain,1467105.1643398523,1113145.0433856125,4.1492000000000004,216.86670078182155,-7.8431902916956444,-8.3338468577541249
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,150%,80%,down,constant1,1538874.4171805449,1162161.1275222565,4.1500000000000004,189.57909626102906,-8.3662276182168576,-8.8904028424398636
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,150%,80%,down,forcefix,1547072.7980044412,1173908.9810441928,4.1000666666666667,181.83991106796208,-8.5145690649623909,-8.9933417722617506
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,150%,80%,down,oppandforcefix,1626387.4266516215,1179731.3641868851,4.0738333333333339,117.84205614556947,-9.7481959245032481,-10.407652715128416
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,150%,80%,up,byrain,2361358.1144376895,1991385.4874677313,4.1492000000000004,216.86670078182155,-7.8431902916956444,-8.3338468577541249
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,150%,80%,up,constant1,2481177.1417442895,2103409.0119637195,4.1500000000000004,189.57909626102906,-8.3662276182168576,-8.8904028424398636
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,150%,80%,up,forcefix,2489425.6032688189,2093969.3945118138,4.1000666666666667,181.83991106796208,-8.5145690649623909,-8.9933417722617506
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,150%,80%,up,oppandforcefix,2613354.1413884605,2152549.2233747682,4.0738333333333339,117.84205614556947,-9.7481959245032481,-10.407652715128416
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,150%,120%,down,byrain,1467105.1643398523,1113145.0433856125,4.1492000000000004,22.457206766395995,-11.764785437543464,-12.500770286631187
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,150%,120%,down,constant1,1538874.4171805449,1162161.1275222565,4.1500000000000004,10.742080171397145,-12.549341427325285,-13.335604263659794
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,150%,120%,down,forcefix,1547072.7980044412,1173908.9810441928,4.1000666666666667,9.8199361262215135,-12.771853597443586,-13.490012658392624
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,150%,120%,down,oppandforcefix,1626387.4266516215,1179731.3641868851,4.0738333333333339,0.0,-14.622293886754873,-15.611479072692623
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,150%,120%,up,byrain,2361358.1144376895,1991385.4874677313,4.1492000000000004,22.457206766395995,-11.764785437543464,-12.500770286631187
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,150%,120%,up,constant1,2481177.1417442895,2103409.0119637195,4.1500000000000004,10.742080171397145,-12.549341427325285,-13.335604263659794
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,150%,120%,up,forcefix,2489425.6032688189,2093969.3945118138,4.1000666666666667,9.8199361262215135,-12.771853597443586,-13.490012658392624
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,Index,150%,120%,up,oppandforcefix,2613354.1413884605,2152549.2233747682,4.0738333333333339,0.0,-14.622293886754873,-15.611479072692623
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,80%,down,byrain,1467105.1643398523,1113145.0433856125,2.2351000000000001,261.36669054727508,-7.8431902916956444,-8.3338468577541249
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,80%,down,constant1,1538874.4171805449,1162161.1275222565,2.162633333333333,242.2653673827204,-8.3662276182168576,-8.8904028424398636
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,80%,down,forcefix,1547072.7980044412,1173908.9810441928,2.162633333333333,236.84793774757344,-8.5145690649623909,-8.9933417722617506
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,80%,down,oppandforcefix,1626387.4266516215,1179731.3641868851,2.0909333333333331,191.79588483714136,-9.7481959245032481,-10.407652715128416
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,80%,up,byrain,2361358.1144376895,1991385.4874677313,2.2351000000000001,261.36669054727508,-7.8431902916956444,-8.3338468577541249
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,80%,up,constant1,2481177.1417442895,2103409.0119637195,2.162633333333333,242.2653673827204,-8.3662276182168576,-8.8904028424398636
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,80%,up,forcefix,2489425.6032688189,2093969.3945118138,2.162633333333333,236.84793774757344,-8.5145690649623909,-8.9933417722617506
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,80%,up,oppandforcefix,2613354.1413884605,2152549.2233747682,2.0909333333333331,191.79588483714136,-9.7481959245032481,-10.407652715128416
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,120%,down,byrain,1467105.1643398523,1113145.0433856125,2.2351000000000001,118.15003582091268,-11.764785437543464,-12.500770286631187
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,120%,down,constant1,1538874.4171805449,1162161.1275222565,2.162633333333333,89.498051074080578,-12.549341427325285,-13.335604263659794
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,120%,down,forcefix,1547072.7980044412,1173908.9810441928,2.162633333333333,81.371906621360239,-12.771853597443586,-13.490012658392624
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,120%,down,oppandforcefix,1626387.4266516215,1179731.3641868851,2.0909333333333331,36.191374649526239,-14.622293886754873,-15.611479072692623
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,120%,up,byrain,2361358.1144376895,1991385.4874677313,2.2351000000000001,118.15003582091268,-11.764785437543464,-12.500770286631187
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,120%,up,constant1,2481177.1417442895,2103409.0119637195,2.162633333333333,89.498051074080578,-12.549341427325285,-13.335604263659794
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,120%,up,forcefix,2489425.6032688189,2093969.3945118138,2.162633333333333,81.371906621360239,-12.771853597443586,-13.490012658392624
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,120%,up,oppandforcefix,2613354.1413884605,2152549.2233747682,2.0909333333333331,36.191374649526239,-14.622293886754873,-15.611479072692623
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,80%,down,byrain,1467105.1643398523,1113145.0433856125,4.1492000000000004,261.36669054727508,-7.8431902916956444,-8.3338468577541249
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,80%,down,constant1,1538874.4171805449,1162161.1275222565,4.1500000000000004,242.2653673827204,-8.3662276182168576,-8.8904028424398636
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,80%,down,forcefix,1547072.7980044412,1173908.9810441928,4.1000666666666667,236.84793774757344,-8.5145690649623909,-8.9933417722617506
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,80%,down,oppandforcefix,1626387.4266516215,1179731.3641868851,4.0738333333333339,191.79588483714136,-9.7481959245032481,-10.407652715128416
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,80%,up,byrain,2361358.1144376895,1991385.4874677313,4.1492000000000004,261.36669054727508,-7.8431902916956444,-8.3338468577541249
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,80%,up,constant1,2481177.1417442895,2103409.0119637195,4.1500000000000004,242.2653673827204,-8.3662276182168576,-8.8904028424398636
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,80%,up,forcefix,2489425.6032688189,2093969.3945118138,4.1000666666666667,236.84793774757344,-8.5145690649623909,-8.9933417722617506
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,80%,up,oppandforcefix,2613354.1413884605,2152549.2233747682,4.0738333333333339,191.79588483714136,-9.7481959245032481,-10.407652715128416
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,120%,down,byrain,1467105.1643398523,1113145.0433856125,4.1492000000000004,118.15003582091268,-11.764785437543464,-12.500770286631187
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,120%,down,constant1,1538874.4171805449,1162161.1275222565,4.1500000000000004,89.498051074080578,-12.549341427325285,-13.335604263659794
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,120%,down,forcefix,1547072.7980044412,1173908.9810441928,4.1000666666666667,81.371906621360239,-12.771853597443586,-13.490012658392624
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,120%,down,oppandforcefix,1626387.4266516215,1179731.3641868851,4.0738333333333339,36.191374649526239,-14.622293886754873,-15.611479072692623
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,120%,up,byrain,2361358.1144376895,1991385.4874677313,4.1492000000000004,118.15003582091268,-11.764785437543464,-12.500770286631187
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,120%,up,constant1,2481177.1417442895,2103409.0119637195,4.1500000000000004,89.498051074080578,-12.549341427325285,-13.335604263659794
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,120%,up,forcefix,2489425.6032688189,2093969.3945118138,4.1000666666666667,81.371906621360239,-12.771853597443586,-13.490012658392624
Default,max,max,min,dry,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,120%,up,oppandforcefix,2613354.1413884605,2152549.2233747682,4.0738333333333339,36.191374649526239,-14.622293886754873,-15.611479072692623
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,80%,down,byrain,1760456.5691415563,1259902.6643129021,1.7849333333333335,26.736084102797463,-11.828090426127709,-12.500437004783993
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,80%,down,constant1,2047533.5805043271,1520035.4578374424,1.7849333333333335,0.1713091662915367,-17.700539745895885,-18.53883311853906
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,80%,down,forcefix,2057686.1606654732,1532208.7607858605,1.7849333333333335,0.0,-17.980012897255943,-18.812975888481922
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,80%,down,oppandforcefix,2016875.222743355,1467157.6990773303,1.7849333333333335,0.0,-16.94518627074212,-17.721690604499635
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,80%,up,byrain,2874234.1901110145,2314468.6752246325,1.7849333333333335,26.736084102797463,-11.828090426127709,-12.500437004783993
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,80%,up,constant1,3353510.2993374127,2824957.3365482469,1.7849333333333335,0.1713091662915367,-17.700539745895885,-18.53883311853906
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,80%,up,forcefix,3364323.7556974771,2866507.851923204,1.7849333333333335,0.0,-17.980012897255943,-18.812975888481922
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,80%,up,oppandforcefix,3307732.6763687227,2173001.213652215,1.7849333333333335,0.0,-16.94518627074212,-17.721690604499635
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,120%,down,byrain,1760456.5691415563,1259902.6643129021,1.7849333333333335,0.0,-17.742135639191559,-18.750655507175985
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,120%,down,constant1,2047533.5805043271,1520035.4578374424,1.7849333333333335,0.0,-26.550809618843822,-27.80824967780859
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,120%,down,forcefix,2057686.1606654732,1532208.7607858605,1.7849333333333335,0.0,-26.970019345883912,-28.219463832722873
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,120%,down,oppandforcefix,2016875.222743355,1467157.6990773303,1.7849333333333335,0.0,-25.417779406113176,-26.582535906749445
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,120%,up,byrain,2874234.1901110145,2314468.6752246325,1.7849333333333335,0.0,-17.742135639191559,-18.750655507175985
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,120%,up,constant1,3353510.2993374127,2824957.3365482469,1.7849333333333335,0.0,-26.550809618843822,-27.80824967780859
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,120%,up,forcefix,3364323.7556974771,2866507.851923204,1.7849333333333335,0.0,-26.970019345883912,-28.219463832722873
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,120%,up,oppandforcefix,3307732.6763687227,2173001.213652215,1.7849333333333335,0.0,-25.417779406113176,-26.582535906749445
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,80%,down,byrain,1760456.5691415563,1259902.6643129021,3.5123333333333342,26.736084102797463,-11.828090426127709,-12.500437004783993
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,80%,down,constant1,2047533.5805043271,1520035.4578374424,3.5123333333333342,0.1713091662915367,-17.700539745895885,-18.53883311853906
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,80%,down,forcefix,2057686.1606654732,1532208.7607858605,3.5123333333333342,0.0,-17.980012897255943,-18.812975888481922
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,80%,down,oppandforcefix,2016875.222743355,1467157.6990773303,3.5123333333333342,0.0,-16.94518627074212,-17.721690604499635
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,80%,up,byrain,2874234.1901110145,2314468.6752246325,3.5123333333333342,26.736084102797463,-11.828090426127709,-12.500437004783993
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,80%,up,constant1,3353510.2993374127,2824957.3365482469,3.5123333333333342,0.1713091662915367,-17.700539745895885,-18.53883311853906
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,80%,up,forcefix,3364323.7556974771,2866507.851923204,3.5123333333333342,0.0,-17.980012897255943,-18.812975888481922
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,80%,up,oppandforcefix,3307732.6763687227,2173001.213652215,3.5123333333333342,0.0,-16.94518627074212,-17.721690604499635
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,120%,down,byrain,1760456.5691415563,1259902.6643129021,3.5123333333333342,0.0,-17.742135639191559,-18.750655507175985
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,120%,down,constant1,2047533.5805043271,1520035.4578374424,3.5123333333333342,0.0,-26.550809618843822,-27.80824967780859
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,120%,down,forcefix,2057686.1606654732,1532208.7607858605,3.5123333333333342,0.0,-26.970019345883912,-28.219463832722873
Default,max,max,min,dry,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,120%,down,oppandforcefix,2016875.222743355,1467157.6990773303,3.5123333333333342,0.0,-25.417779406113176,-26.582535906749445
